STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4371;19520802;-999;-999;-999;    5;   5.2;   1;    7.800;   0;   4.0;  16.0;  997.60;   20.8;   65.00;   27.6;   12.1;   11.5;eor
       4371;19520803;-999;-999;-999;    5;   0.0;   0;   11.700;   0;   3.0;  13.6; 1002.20;   17.8;   67.00;   23.3;   14.4;   12.9;eor
       4371;19520804;-999;-999;-999;    5;   0.0;   0;   10.100;   0;   5.7;  14.0; 1007.50;   18.2;   67.00;   23.9;   11.6;    9.7;eor
       4371;19520805;-999;-999;-999;    5;   0.0;   0;   13.400;   0;   3.3;  14.3; 1004.70;   20.9;   58.00;   28.8;   12.4;   11.1;eor
       4371;19520806;-999;-999;-999;    5;  12.2;   1;    3.400;   0;   7.3;  17.6; 1000.80;   19.4;   77.00;   27.1;   12.7;   11.4;eor
       4371;19520807;-999;-999;-999;    5;   1.8;   1;    6.800;   0;   6.0;  18.0;  997.40;   19.7;   80.00;   25.4;   14.9;   13.8;eor
       4371;19520808;-999;-999;-999;    5;   0.0;   1;    6.500;   0;   4.7;  15.9;  999.10;   16.8;   79.00;   22.3;   14.6;   15.0;eor
       4371;19520809;-999;-999;-999;    5;   0.2;   1;    3.100;   0;   7.3;  13.7;  995.10;   19.3;   62.00;   25.4;   13.3;   11.6;eor
       4371;19520810;-999;-999;-999;    5;  10.0;   1;    6.400;   0;   4.0;  14.5;  996.60;   16.4;   76.00;   21.2;   14.6;   12.7;eor
       4371;19520811;-999;-999;-999;    5;   0.1;   1;    3.000;   0;   6.3;  17.5; 1003.00;   18.9;   80.00;   21.5;   12.7;   11.8;eor
       4371;19520812;-999;-999;-999;    5;   3.7;   1;   13.300;   0;   2.3;  19.5; 1003.00;   24.7;   64.00;   31.8;   16.1;   14.6;eor
       4371;19520813;-999;-999;-999;    5;   4.4;   1;    5.400;   0;   6.3;  18.4; 1004.60;   19.7;   79.00;   24.3;   17.9;   17.3;eor
       4371;19520814;-999;-999;-999;    5;   5.4;   1;    1.800;   0;   6.0;  18.3; 1000.40;   17.6;   90.00;   20.7;   15.4;   13.3;eor
       4371;19520815;-999;-999;-999;    5;   0.4;   1;    0.900;   0;   8.0;  20.1;  998.80;   19.7;   88.00;   22.8;   15.2;   14.0;eor
       4371;19520816;-999;-999;-999;    5;   2.0;   1;    9.700;   0;   3.7;  15.6; 1001.00;   17.7;   75.00;   22.5;   14.9;   15.6;eor
       4371;19520817;-999;-999;-999;    5;   3.5;   1;    3.100;   0;   5.7;  15.3;  998.70;   15.2;   89.00;   18.1;   11.0;    9.6;eor
       4371;19520818;-999;-999;-999;    5;   3.2;   1;    1.700;   0;   7.7;  14.8;  996.00;   15.5;   84.00;   20.1;   12.8;   12.0;eor
       4371;19520819;-999;-999;-999;    5;   4.1;   1;    2.700;   0;   5.3;  15.1;  989.60;   15.4;   86.00;   19.5;   13.7;   12.6;eor
       4371;19520820;-999;-999;-999;    5;  11.3;   1;    0.100;   0;   8.0;  15.7;  989.80;   14.9;   93.00;   16.7;   12.2;   10.1;eor
       4371;19520821;-999;-999;-999;    5;  10.1;   1;    0.300;   0;   6.7;  14.4; 1000.00;   13.2;   93.00;   15.2;   11.6;   13.0;eor
       4371;19520822;-999;-999;-999;    5;   4.6;   1;    3.900;   0;   5.0;  12.8; 1009.00;   13.2;   84.00;   17.5;   10.7;    9.1;eor
       4371;19520823;-999;-999;-999;    5;   0.0;   0;    7.100;   0;   3.3;  13.6; 1009.90;   14.8;   82.00;   20.6;    8.9;    7.5;eor
       4371;19520824;-999;-999;-999;    5;   0.0;   1;    0.800;   0;   5.0;  15.2; 1006.80;   15.1;   87.00;   19.7;   11.2;    9.4;eor
       4371;19520825;-999;-999;-999;    5;   0.3;   1;    2.700;   0;   7.3;  15.5; 1004.70;   16.3;   84.00;   21.2;   10.3;    9.5;eor
       4371;19520826;-999;-999;-999;    5;   0.0;   1;    7.600;   0;   3.7;  12.5; 1007.10;   14.0;   78.00;   20.3;   11.6;   11.5;eor
       4371;19520827;-999;-999;-999;    5;   7.5;   1;    0.000;   0;   7.7;  14.1; 1000.00;   18.8;   68.00;   21.8;    9.7;    8.7;eor
       4371;19520828;-999;-999;-999;    5;   0.0;   0;    9.700;   0;   4.7;  13.9; 1003.60;   15.4;   77.00;   20.1;   13.0;   14.1;eor
       4371;19520829;-999;-999;-999;    5;   0.0;   1;    8.300;   0;   2.7;  13.5; 1004.30;   14.7;   80.00;   21.5;    8.5;    6.7;eor
       4371;19520830;-999;-999;-999;    5;   2.2;   1;    6.400;   0;   7.0;  15.7;  996.20;   18.8;   76.00;   25.6;    9.0;    7.8;eor
       4371;19520831;-999;-999;-999;    5;   1.9;   1;    3.500;   0;   7.3;  19.1;  999.20;   19.2;   85.00;   24.5;   17.4;   16.4;eor
       4371;19520901;-999;-999;-999;    5;   0.1;   1;    2.800;   0;   7.3;  18.1; 1005.60;   18.4;   85.00;   22.6;   16.0;   13.3;eor
       4371;19520902;-999;-999;-999;    5;   0.0;   1;    7.200;   0;   7.0;  11.7; 1006.30;   14.8;   71.00;   19.8;   10.3;    8.6;eor
       4371;19520903;-999;-999;-999;    5;   8.7;   1;    0.200;   0;   8.0;  13.7;  997.90;   14.6;   84.00;   15.5;    9.0;    7.3;eor
       4371;19520904;-999;-999;-999;    5;   0.0;   1;    5.600;   0;   7.3;  11.6;  997.80;   12.1;   82.00;   17.1;    9.8;    8.0;eor
       4371;19520905;-999;-999;-999;    5;   7.6;   1;    1.100;   0;   7.7;  10.9;  994.40;   11.2;   82.00;   14.9;    8.9;    7.9;eor
       4371;19520906;-999;-999;-999;    5;   0.0;   0;    6.900;   0;   5.0;  11.1;  995.20;   11.4;   82.00;   16.6;    9.5;    9.0;eor
       4371;19520907;-999;-999;-999;    5;   0.0;   0;    6.500;   0;   5.0;  10.3; 1001.90;   11.1;   78.00;   17.1;    6.6;    5.0;eor
       4371;19520908;-999;-999;-999;    5;   0.1;   1;    2.300;   0;   7.3;  11.3; 1002.30;   11.7;   82.00;   15.8;    6.6;    5.7;eor
       4371;19520909;-999;-999;-999;    5;   0.3;   1;    0.000;   0;   6.3;  11.7; 1005.50;   10.8;   91.00;   13.2;    8.4;    8.4;eor
       4371;19520910;-999;-999;-999;    5;   0.0;   0;    2.900;   0;   5.3;  10.1; 1007.10;   10.1;   82.00;   15.2;    7.2;    6.0;eor
       4371;19520911;-999;-999;-999;    5;   0.0;   0;    7.100;   0;   4.0;   9.1; 1002.20;   10.0;   76.00;   17.3;    3.1;    2.4;eor
       4371;19520912;-999;-999;-999;    5;   4.3;   1;    3.600;   0;   7.3;  10.3; 1001.20;   10.5;   84.00;   15.5;    4.8;    3.2;eor
       4371;19520913;-999;-999;-999;    5;   0.0;   0;    0.700;   0;   5.3;  11.6; 1009.20;   10.5;   89.00;   14.3;    9.0;    8.8;eor
       4371;19520914;-999;-999;-999;    5;   0.0;   0;    6.800;   0;   4.3;   9.7; 1013.10;   10.1;   79.00;   15.8;    6.6;    5.4;eor
       4371;19520915;-999;-999;-999;    5;   0.0;   0;    9.600;   0;   3.0;   9.5; 1016.70;    9.9;   78.00;   17.1;    4.7;    3.8;eor
       4371;19520916;-999;-999;-999;    5;   0.0;   0;   10.500;   0;   1.3;   9.5; 1014.70;    9.0;   83.00;   17.4;    1.9;    0.5;eor
       4371;19520917;-999;-999;-999;    5;   0.9;   1;    9.200;   0;   1.3;  10.3;  998.70;   11.9;   77.00;   18.2;    3.0;    1.4;eor
       4371;19520918;-999;-999;-999;    5;   2.1;   1;    4.600;   0;   7.0;   9.5;  997.90;    9.4;   80.00;   13.8;    7.6;    7.1;eor
       4371;19520919;-999;-999;-999;    5;   2.2;   1;    2.700;   0;   5.7;   8.4;  999.90;    7.2;   82.00;   11.2;    5.5;    5.5;eor
       4371;19520920;-999;-999;-999;    5;   1.6;   1;    4.200;   0;   7.0;   8.7; 1005.50;    7.4;   86.00;   12.0;    2.2;    0.0;eor
       4371;19520921;-999;-999;-999;    5;   8.4;   1;    0.000;   0;   7.7;  10.5;  996.70;   10.2;   85.00;   11.8;    7.0;    5.4;eor
       4371;19520922;-999;-999;-999;    5;   0.5;   1;    4.200;   0;   6.7;   9.9; 1004.40;    9.1;   84.00;   14.0;    7.7;    7.0;eor
       4371;19520923;-999;-999;-999;    5;   0.7;   1;    0.100;   0;   8.0;  13.1; 1005.40;   13.2;   88.00;   14.9;    8.5;    8.0;eor
       4371;19520924;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   6.3;  13.3; 1003.20;   14.0;   84.00;   15.9;   13.0;   11.8;eor
       4371;19520925;-999;-999;-999;    5;   2.6;   1;    0.000;   0;   7.3;  11.9;  988.40;   11.6;   84.00;   14.7;    9.5;   11.5;eor
       4371;19520926;-999;-999;-999;    5;   2.7;   1;    2.800;   0;   4.7;   9.9;  984.70;   10.4;   77.00;   13.7;    9.0;    7.5;eor
       4371;19520927;-999;-999;-999;    5;   1.6;   1;    1.900;   0;   7.7;  10.9;  985.80;    9.5;   91.00;   14.0;    7.4;    5.4;eor
       4371;19520928;-999;-999;-999;    5;   1.2;   1;    5.500;   0;   5.3;   9.5;  998.30;    8.6;   83.00;   13.7;    6.8;    7.7;eor
       4371;19520929;-999;-999;-999;    5;   4.9;   1;    1.500;   0;   7.0;   9.6;  991.00;    9.4;   80.00;   13.6;    6.1;    3.6;eor
       4371;19520930;-999;-999;-999;    5;   0.3;   1;    3.100;   0;   6.7;  10.0;  990.30;   10.3;   81.00;   12.4;    5.7;    3.1;eor
       4371;19521001;-999;-999;-999;    5;   4.6;   1;    2.100;   0;   7.0;  10.9;  990.20;   11.6;   79.00;   14.9;    9.5;    7.6;eor
       4371;19521002;-999;-999;-999;    5;   0.2;   1;    0.000;   0;   7.3;  10.0;  996.70;   10.1;   80.00;   12.2;    9.0;    8.5;eor
       4371;19521003;-999;-999;-999;    5;   2.2;   1;    0.000;   0;   7.7;  10.4; 1001.10;    8.2;   94.00;   11.2;    6.3;    6.7;eor
       4371;19521004;-999;-999;-999;    5;   3.9;   1;    5.100;   0;   5.0;   8.9; 1003.80;    7.8;   84.00;   11.6;    4.2;    2.0;eor
       4371;19521005;-999;-999;-999;    5;   6.2;   1;    3.700;   0;   4.0;   9.3;  999.40;    8.1;   84.00;   11.3;    6.4;    4.5;eor
       4371;19521006;-999;-999;-999;    5;   4.1;   1;    2.800;   0;   7.3;   9.6;  995.90;    9.5;   82.00;   13.1;    4.6;    2.4;eor
       4371;19521007;-999;-999;-999;    5;   4.6;   1;    4.200;   0;   7.0;   9.2;  998.30;    8.6;   81.00;   13.3;    7.2;    5.9;eor
       4371;19521008;-999;-999;-999;    5;   0.5;   1;    1.400;   0;   5.0;   8.7; 1009.00;    6.8;   86.00;   11.0;    5.0;    3.0;eor
       4371;19521009;-999;-999;-999;    5;   1.1;   1;    2.100;   0;   7.3;   9.1; 1003.90;    9.5;   78.00;   11.9;    4.6;    2.5;eor
       4371;19521010;-999;-999;-999;    5;   2.3;   1;    4.600;   0;   2.7;   8.7; 1000.60;    6.6;   86.00;   11.6;    4.4;    2.8;eor
       4371;19521011;-999;-999;-999;    5;   0.5;   1;    4.400;   0;   3.7;   7.6; 1001.00;    4.8;   85.00;   10.4;    2.6;    1.9;eor
       4371;19521012;-999;-999;-999;    5;   0.2;   1;    2.300;   0;   4.7;   6.7; 1004.20;    3.0;   87.00;    8.0;   -1.3;   -2.5;eor
       4371;19521013;-999;-999;-999;    5;   7.2;   1;    2.600;   0;   8.0;   6.1;  994.20;    3.9;   80.00;    7.0;   -2.7;   -3.6;eor
       4371;19521014;-999;-999;-999;    5;  11.9;   1;    0.100;   0;   7.7;   9.2;  986.30;    6.6;   91.00;   11.3;    2.9;    2.3;eor
       4371;19521015;-999;-999;-999;    5;   9.7;   1;    0.000;   0;   8.0;   8.3;  997.90;    5.6;   92.00;    7.2;    4.0;    3.3;eor
       4371;19521016;-999;-999;-999;    5;   3.6;   1;    0.600;   0;   7.3;   8.7; 1002.60;    6.1;   91.00;    8.6;    4.6;    4.0;eor
       4371;19521017;-999;-999;-999;    5;   0.0;   1;    1.600;   0;   6.7;   8.5; 1014.30;    5.8;   92.00;   10.5;    2.8;    0.5;eor
       4371;19521018;-999;-999;-999;    5;   0.0;   0;    0.100;   0;   7.3;   7.7; 1015.40;    6.3;   82.00;    9.5;    2.5;    0.6;eor
       4371;19521019;-999;-999;-999;    5;   0.0;   1;    8.700;   0;   1.0;   6.8; 1010.70;    3.8;   85.00;    9.1;    0.2;   -2.0;eor
       4371;19521020;-999;-999;-999;    5;   0.0;   1;    5.200;   0;   5.7;   6.5; 1006.20;    4.4;   79.00;    7.7;    0.7;   -1.1;eor
       4371;19521021;-999;-999;-999;    5;  10.2;   1;    0.000;   0;   8.0;   7.3;  998.00;    3.6;   93.00;    4.4;    2.8;    2.3;eor
       4371;19521022;-999;-999;-999;    5;   3.7;   1;    0.800;   0;   7.3;   8.3; 1001.00;    5.5;   93.00;    8.0;    2.6;    2.4;eor
       4371;19521023;-999;-999;-999;    5;   0.9;   1;    5.800;   0;   6.3;  10.8;  992.60;   10.5;   86.00;   13.3;    5.3;    3.8;eor
       4371;19521024;-999;-999;-999;    5;   5.4;   1;    2.800;   0;   6.3;  11.5;  991.10;   11.6;   84.00;   15.4;    6.5;    4.0;eor
       4371;19521025;-999;-999;-999;    5;   0.0;   1;    6.100;   0;   4.3;   9.7;  994.00;   10.4;   78.00;   13.8;    7.0;    4.2;eor
       4371;19521026;-999;-999;-999;    5;   2.7;   1;    1.600;   0;   6.7;  10.7;  999.80;   10.4;   82.00;   13.5;    8.6;    7.6;eor
       4371;19521027;-999;-999;-999;    5;   0.0;   1;    2.900;   0;   6.7;  10.4; 1007.00;   10.9;   80.00;   14.4;    7.8;    6.0;eor
       4371;19521028;-999;-999;-999;    5;   1.0;   1;    0.400;   0;   7.7;  11.3; 1000.40;   14.2;   73.00;   16.4;   10.2;    8.9;eor
       4371;19521029;-999;-999;-999;    5;   6.6;   1;    4.300;   0;   6.3;  11.1;  996.40;   12.1;   77.00;   16.4;    8.9;   10.7;eor
       4371;19521030;-999;-999;-999;    5;   3.6;   1;    1.300;   0;   6.7;  10.0;  995.20;    7.9;   93.00;   11.5;    7.0;    6.8;eor
       4371;19521031;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   8.0;   9.2;  995.90;    6.8;   92.00;    8.0;    5.8;    4.0;eor
       4371;19521101;-999;-999;-999;    5;   5.6;   1;    0.000;   0;   8.0;   8.4; 1001.20;    6.2;   89.00;    8.1;    3.0;    2.0;eor
       4371;19521102;-999;-999;-999;    5;   9.0;   1;    3.900;   0;   6.3;   9.1;  998.30;    7.6;   86.00;   10.5;    5.7;    4.5;eor
       4371;19521103;-999;-999;-999;    5;   0.2;   1;    0.000;   0;   7.7;   8.8; 1000.20;    5.8;   93.00;    7.5;    4.6;    5.0;eor
       4371;19521104;-999;-999;-999;    5;   0.5;   1;    1.400;   0;   6.7;   8.1; 1012.00;    6.9;   82.00;    9.4;    1.6;   -0.3;eor
       4371;19521105;-999;-999;-999;    5;   3.7;   1;    0.000;   0;   8.0;   7.9; 1000.80;    8.7;   70.00;   10.0;    6.1;    4.8;eor
       4371;19521106;-999;-999;-999;    5;  13.7;   8;    1.700;   0;   7.7;   7.7;  992.80;    6.3;   80.00;    9.2;    5.1;    5.0;eor
       4371;19521107;-999;-999;-999;    5;   2.1;   8;    0.300;   0;   7.3;   7.1;  985.20;    3.1;   92.00;    6.0;    0.6;   -0.1;eor
       4371;19521108;-999;-999;-999;    5;   1.1;   1;    2.100;   0;   5.3;   6.3;  994.60;    1.4;   89.00;    4.6;   -0.6;    0.6;eor
       4371;19521109;-999;-999;-999;    5;   8.7;   1;    0.700;   0;   7.7;   7.3;  997.20;    4.6;   87.00;    7.3;   -0.9;   -3.0;eor
       4371;19521110;-999;-999;-999;    5;   8.4;   1;    3.400;   0;   7.3;   7.9;  986.60;    5.7;   85.00;    8.5;    2.0;    1.6;eor
       4371;19521111;-999;-999;-999;    5;   5.8;   1;    2.300;   0;   6.3;   7.1;  991.90;    3.2;   89.00;    6.8;    1.8;    1.6;eor
       4371;19521112;-999;-999;-999;    5;   2.1;   8;    0.000;   0;   7.3;   6.4; 1005.00;    1.8;   94.00;    3.1;   -0.5;   -2.6;eor
       4371;19521113;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   5.3;   6.1; 1009.00;    0.9;   92.00;    2.8;   -0.4;   -1.9;eor
       4371;19521114;-999;-999;-999;    5;   1.2;   7;    0.000;   0;   7.7;   5.7; 1012.30;    0.2;   91.00;    1.7;   -0.9;   -2.8;eor
       4371;19521115;-999;-999;-999;    5;  10.5;   7;    0.000;   1;   8.0;   5.7; 1008.00;   -0.6;   97.00;    0.1;   -1.2;   -1.4;eor
       4371;19521116;-999;-999;-999;    5;   0.2;   7;    0.200;   8;   4.7;   5.1; 1005.10;   -1.2;   89.00;    0.6;   -2.4;   -1.5;eor
       4371;19521117;-999;-999;-999;    5;   0.0;   0;    0.200;   8;   7.7;   4.0; 1005.20;   -3.5;   87.00;   -1.4;   -7.4;  -10.4;eor
       4371;19521118;-999;-999;-999;    5;   0.0;   0;    2.600;   4;   4.3;   4.9; 1009.10;   -1.0;   90.00;    0.2;   -3.4;   -5.3;eor
       4371;19521119;-999;-999;-999;    5;   1.5;   7;    0.000;   2;   8.0;   6.7; 1003.00;    2.0;   94.00;    3.0;   -0.7;   -1.8;eor
       4371;19521120;-999;-999;-999;    5;   0.0;   0;    4.200;   0;   3.0;   5.7; 1000.00;    1.6;   83.00;    4.6;    0.1;   -0.4;eor
       4371;19521121;-999;-999;-999;    5;   0.0;   1;    2.600;   0;   7.7;   6.0;  992.20;    3.8;   77.00;    5.3;    0.0;   -1.8;eor
       4371;19521122;-999;-999;-999;    5;   0.0;   0;    1.700;   0;   6.0;   7.3;  989.60;    5.3;   81.00;    8.0;    3.4;    1.1;eor
       4371;19521123;-999;-999;-999;    5;   1.8;   8;    0.400;   0;   6.7;   6.8;  995.50;    3.8;   84.00;    5.5;    2.2;    0.4;eor
       4371;19521124;-999;-999;-999;    5;   1.3;   7;    1.200;   0;   6.7;   5.5;  992.80;    0.5;   85.00;    3.1;   -0.5;   -1.4;eor
       4371;19521125;-999;-999;-999;    5;   0.0;   0;    3.200;   0;   4.0;   5.2;  993.60;    0.8;   81.00;    3.5;   -1.4;   -2.3;eor
       4371;19521126;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.3;   4.9;  988.30;   -1.2;   89.00;    0.7;   -2.9;   -4.7;eor
       4371;19521127;-999;-999;-999;    5;   6.2;   8;    0.000;   0;   8.0;   5.6;  985.90;    0.1;   91.00;    1.5;   -2.2;   -3.6;eor
       4371;19521128;-999;-999;-999;    5;   4.9;   8;    0.000;   0;   8.0;   5.9;  996.60;   -0.3;   96.00;    1.0;   -0.9;   -0.8;eor
       4371;19521129;-999;-999;-999;    5;   0.3;   8;    1.500;   1;   6.3;   5.1; 1007.80;   -1.2;   89.00;    0.9;   -3.4;   -7.7;eor
       4371;19521130;-999;-999;-999;    5;   1.7;   8;    0.000;   1;   6.0;   5.1; 1003.20;   -1.6;   91.00;   -0.1;   -2.5;   -3.6;eor
       4371;19521201;-999;-999;-999;    5;   0.0;   0;    0.500;   2;   5.3;   3.9; 1011.20;   -3.7;   85.00;   -1.3;   -7.6;   -9.8;eor
       4371;19521202;-999;-999;-999;    5;   2.6;   7;    4.500;   2;   3.7;   3.9; 1008.30;   -4.6;   87.00;   -1.2;   -7.0;  -11.3;eor
       4371;19521203;-999;-999;-999;    5;   3.3;   7;    0.000;   5;   8.0;   5.7;  999.00;    0.6;   90.00;    1.8;   -4.8;   -4.1;eor
       4371;19521204;-999;-999;-999;    5;   0.2;   7;    2.500;   5;   5.7;   4.4; 1016.00;   -1.7;   79.00;    1.1;   -6.5;   -1.2;eor
       4371;19521205;-999;-999;-999;    5;   1.1;   8;    0.000;   5;   8.0;   6.1; 1021.80;    0.6;   96.00;    1.5;   -3.2;   -3.9;eor
       4371;19521206;-999;-999;-999;    5;   0.0;   0;    0.000;   4;   8.0;   6.0; 1023.60;   -0.4;   99.00;    1.1;   -1.5;   -0.1;eor
       4371;19521207;-999;-999;-999;    5;   0.0;   0;    0.000;   4;   8.0;   6.1; 1025.00;    0.6;   97.00;    1.7;   -1.5;   -2.6;eor
       4371;19521208;-999;-999;-999;    5;   0.0;   0;    0.000;   4;   6.0;   5.3; 1021.20;    0.4;   84.00;    1.8;   -1.3;   -1.1;eor
       4371;19521209;-999;-999;-999;    5;   0.0;   0;    1.000;   4;   4.7;   4.5; 1017.80;   -1.4;   80.00;    1.5;   -4.0;   -6.0;eor
       4371;19521210;-999;-999;-999;    5;   0.0;   0;    6.700;   3;   0.0;   3.9; 1009.10;   -3.7;   81.00;    0.3;   -5.8;   -5.6;eor
       4371;19521211;-999;-999;-999;    5;   3.1;   8;    0.000;   3;   8.0;   5.5;  996.30;    0.5;   88.00;    2.6;   -6.3;   -7.2;eor
       4371;19521212;-999;-999;-999;    5;   2.7;   1;    0.000;   2;   7.0;   7.1;  985.60;    3.3;   91.00;    4.4;    1.6;    1.3;eor
       4371;19521213;-999;-999;-999;    5;  15.6;   8;    0.000;   0;   8.0;   6.3;  971.80;    1.1;   93.00;    2.3;    0.1;   -0.6;eor
       4371;19521214;-999;-999;-999;    5;   2.2;   8;    1.200;   6;   5.3;   6.1;  977.00;    1.2;   91.00;    3.5;    0.0;    0.0;eor
       4371;19521215;-999;-999;-999;    5;   0.7;   8;    0.000;   5;   7.7;   6.0;  981.10;    0.6;   93.00;    1.7;   -0.2;   -3.8;eor
       4371;19521216;-999;-999;-999;    5;   7.9;   8;    0.300;   7;   7.0;   4.5;  989.40;   -0.8;   77.00;    0.7;   -1.9;   -2.1;eor
       4371;19521217;-999;-999;-999;    5;   1.9;   8;    0.000;  11;   7.3;   6.3;  971.80;    2.0;   89.00;    3.7;   -1.2;   -2.4;eor
       4371;19521218;-999;-999;-999;    5;   0.0;   0;    0.300;   7;   4.3;   5.3;  988.40;   -0.3;   86.00;    3.2;   -2.6;   -3.0;eor
       4371;19521219;-999;-999;-999;    5;   0.8;   8;    1.100;   5;   7.0;   5.1;  998.00;   -0.4;   88.00;    0.7;   -5.0;   -8.4;eor
       4371;19521220;-999;-999;-999;    5;   8.3;   1;    0.000;   4;   8.0;   7.2;  992.00;    3.2;   95.00;    4.1;    0.5;   -0.4;eor
       4371;19521221;-999;-999;-999;    5;   2.8;   1;    0.000;   2;   7.7;   6.8;  989.00;    3.1;   88.00;    4.6;    1.5;    1.7;eor
       4371;19521222;-999;-999;-999;    5;   2.4;   1;    0.800;   1;   7.0;   6.5; 1006.60;    1.8;   92.00;    3.2;    0.4;    0.4;eor
       4371;19521223;-999;-999;-999;    5;   1.2;   1;    0.000;   0;   7.7;   7.9; 1005.60;    4.0;   97.00;    5.0;    1.0;    0.8;eor
       4371;19521224;-999;-999;-999;    5;  10.0;   1;    0.000;   0;   7.3;   8.8; 1000.20;    6.7;   93.00;    9.3;    1.7;   -0.1;eor
       4371;19521225;-999;-999;-999;    5;   2.5;   1;    0.300;   0;   5.0;   8.0; 1005.20;    5.2;   88.00;    9.3;    4.0;    4.1;eor
       4371;19521226;-999;-999;-999;    5;   0.9;   8;    0.000;   0;   7.0;   6.5;  999.10;    3.6;   81.00;    5.8;    1.4;   -0.4;eor
       4371;19521227;-999;-999;-999;    5;   0.6;   8;    0.200;   0;   7.7;   6.5;  993.40;    2.8;   88.00;    3.3;    1.4;    0.4;eor
       4371;19521228;-999;-999;-999;    5;   0.0;   0;    5.700;   0;   5.3;   6.0;  995.10;    2.2;   83.00;    5.0;    0.3;   -0.3;eor
       4371;19521229;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   7.7;   5.9; 1002.40;    0.4;   93.00;    1.2;   -1.4;   -2.6;eor
       4371;19521230;-999;-999;-999;    5;   0.1;   7;    0.800;   0;   5.3;   5.6; 1003.50;   -0.4;   92.00;    2.0;   -1.6;   -0.3;eor
       4371;19521231;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.7;   4.3;  991.80;   -1.7;   78.00;   -0.5;   -3.0;   -4.4;eor
       4371;19530101;-999;-999;-999;    5;   0.0;   0;    4.200;   0;   3.7;   4.7;  988.80;   -0.1;   77.00;    2.6;   -2.2;   -3.4;eor
       4371;19530102;-999;-999;-999;    5;   0.2;   7;    0.000;   0;   8.0;   5.3;  994.20;   -0.4;   91.00;    0.2;   -1.3;   -1.3;eor
       4371;19530103;-999;-999;-999;    5;   0.6;   7;    0.000;   0;   8.0;   5.2;  997.60;   -0.6;   89.00;    0.3;   -1.6;   -2.1;eor
       4371;19530104;-999;-999;-999;    5;   0.3;   8;    0.000;   1;   8.0;   5.2; 1007.20;   -1.2;   92.00;   -0.2;   -1.9;   -1.0;eor
       4371;19530105;-999;-999;-999;    5;   0.0;   1;    0.600;   1;   7.3;   4.3; 1009.10;   -3.2;   87.00;   -1.4;   -3.8;   -3.4;eor
       4371;19530106;-999;-999;-999;    5;   0.0;   1;    2.800;   1;   6.0;   3.9;  999.20;   -2.0;   72.00;   -0.6;   -4.0;   -4.5;eor
       4371;19530107;-999;-999;-999;    5;   8.3;   7;    0.000;   1;   8.0;   4.8;  998.60;   -2.6;   95.00;   -1.4;   -5.0;   -6.1;eor
       4371;19530108;-999;-999;-999;    5;   0.2;   7;    0.000;   7;   8.0;   5.2; 1004.20;   -1.8;   94.00;   -0.6;   -3.0;   -2.6;eor
       4371;19530109;-999;-999;-999;    5;   1.4;   8;    0.000;   7;   7.7;   5.5; 1002.20;   -0.6;   96.00;    0.7;   -4.5;   -6.1;eor
       4371;19530110;-999;-999;-999;    5;   0.0;   0;    4.600;   7;   5.7;   5.3; 1005.20;   -0.2;   84.00;    2.9;   -2.9;   -0.6;eor
       4371;19530111;-999;-999;-999;    5;   0.0;   1;    3.200;   6;   6.3;   4.1; 1017.90;   -3.2;   87.00;   -0.9;   -5.0;   -5.4;eor
       4371;19530112;-999;-999;-999;    5;   0.0;   1;    0.000;   5;   8.0;   5.3; 1021.10;   -0.7;   92.00;    0.4;   -5.0;  -10.6;eor
       4371;19530113;-999;-999;-999;    5;   0.0;   1;    0.000;   5;   5.0;   4.9; 1020.00;   -2.8;   94.00;    0.2;   -4.4;   -3.7;eor
       4371;19530114;-999;-999;-999;    5;   0.0;   0;    0.000;   5;   8.0;   3.9; 1015.20;   -4.6;   89.00;   -3.1;   -7.7;  -12.2;eor
       4371;19530115;-999;-999;-999;    5;   5.8;   8;    0.000;   5;   8.0;   4.4; 1011.90;   -2.2;   86.00;   -0.8;   -6.3;   -6.3;eor
       4371;19530116;-999;-999;-999;    5;   3.2;   1;    0.000;   6;   8.0;   6.4; 1010.20;    0.6;   99.00;    0.9;   -1.6;   -1.8;eor
       4371;19530117;-999;-999;-999;    5;   0.7;   1;    0.000;   5;   8.0;   6.5; 1014.80;    1.2;   97.00;    2.2;    0.5;   -0.1;eor
       4371;19530118;-999;-999;-999;    5;   0.4;   1;    0.000;   4;   8.0;   6.5; 1015.90;    1.0;  100.00;    1.5;    0.1;   -0.1;eor
       4371;19530119;-999;-999;-999;    5;   7.4;   1;    0.000;   2;   6.0;   6.7; 1017.20;    0.9;   99.00;    3.3;    0.0;    0.2;eor
       4371;19530120;-999;-999;-999;    5;   0.8;   8;    0.000;   1;   8.0;   6.4; 1020.80;    1.0;   99.00;    2.0;   -1.4;   -3.5;eor
